file,pattern,match_or_content,context
archive/VE001/UT001_0017.xml,isolated_dot,་.ར,ཀན༔ .བུ་རྒྱ་འགར་བ་ལམ༔ ཞེས་.ར་ཁྲོད་ཆེན་པོ་མེ་རི་འབར་བར
archive/VE001/UT001_0017.xml,isolated_dot,ག.ང,ེ་བརྒྱལ་ཞིང་ས་ལ་འགྱེལ་ནས་ག.ང་བའི་སྨྲེ་སྔགས་བཏོན་པ༔ ཀྱ
archive/VE001/UT001_0017.xml,isolated_dot,་.ང,ཙམ་གྱིས་ཡུན་གྱི་སྒྲིབ་པ་མ་.ངས་གནས་སུ་དག་གོ༔ མཁའ་འགྲོ་
archive/VE001/UT001_0017.xml,isolated_dot,་.༔,སོ༔ ཨྠིྀ༔ <lb/>རྒྱ་གར་སྐད་.༔ བྷུདྡྷ་དྷེ་ཀ་ར་ཏྲི༔ བོད་
archive/VE001/UT001_0017.xml,isolated_dot,་.༔,ུདྡྷ་དྷེ་ཀ་ར་ཏྲི༔ བོད་སྐད་.༔སངས་རྒྱས་ཀྱི་ཞལ་ཆེམས་གསུམ
archive/VE001/UT001_0017.xml,isolated_dot,་.་,་མ་ཀྱེ་མ་རིགས་ཀྱི་བུ༔ }ོན་.་འགྲོ་བའི་གནད་ལ་མཁས་ན་མཆོག
archive/VE001/UT001_0017.xml,isolated_dot,འ.འ,ར་ལོ་བསྐོར༔ སེམས་ནི་འཕྲོ་འ.འི་འཁོར་ལོ་བསྐོར༔ .ེ་ལྟར་བ
archive/VE001/UT001_0017.xml,isolated_dot,ེ.༔, འཁོར་ལོ་ཞེས་ཀྱི་མིང་ནས་མེ.༔ བར་ཆོད་སེལ་དང་ཞེན་པ་ལོག༔
archive/VE001/UT001_0017.xml,isolated_dot,་.ས,"སུང་,གས་སུ་འདས་པ་ཡིས༔ འདི་.ས་,ོད་པར་བྱས་པ་འོ༔ .ེ་ཡིས་"
archive/VE001/UT001_0017.xml,isolated_dot,་.་,་དང་ངག་དང་སེམས་ཉིད་ལ༔ རྣལ་.་ཕེབས་ལ་མཁས་པར་བྱ༔ .ེས་ནི་
archive/VE001/UT001_0017.xml,isolated_dot,་.་, རིགས་ཀྱི་བུ༔ ལུས་ཀྱི་གནད་.་ཆོས་ཀྱི་{འི་བཞུགས་སྟངས་སེ
archive/VE001/UT001_0017.xml,isolated_dot,་.་,་རྒྱས་ཐམས་ཅད་ཀྱི་{འི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར་འགྱུར་རོ༔
archive/VE001/UT001_0017.xml,isolated_dot,་.་,སངས་རྒྱས་ཀྱི་གསུང་གི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར་འགྱུར་རོ༔
archive/VE001/UT001_0017.xml,isolated_dot,་.་,ནི༔ གཟིགས་སྟངས་རྣམ་པ་གསུམ་.་གྲགས༔ ཆོས་{་ལོངས་{་སྤྲུལ་
archive/VE001/UT001_0017.xml,isolated_dot,་.་,པའི་ལྟ་བ་ནུབ༔ ཉམས་སྣང་གོང་.་འཕེལ་བ་ཡིས༔ བར་དོའི་ཡེ་ཤེ
archive/VE001/UT001_0017.xml,isolated_dot,་.་,་ཡིས༔ བར་དོའི་ཡེ་ཤེས་མངོན་.་བྱས༔ རིག་པ་ཚད་ཕེབས་སྣང་བ་
archive/VE001/UT001_0017.xml,isolated_dot,་.་,ལ་མཐར་ཕྱིན་ན༔ མྱང་འདས་གཞན་.་བཙལ་མི་དགོས༔ ཨྠིྀ༔ <lb/>མ
archive/VE001/UT001_0017.xml,isolated_dot,ི.༔,lb/>མིག་དང་ལུས་དང་རིག་པ་ཉི.༔ འགུལ་བ་མེད་པར་གནད་ཟིན་ན༔
archive/VE001/UT001_0017.xml,isolated_dot,་.ས,ང་༔ སྒྲ་དང་ས་གཡོས་མུ་གེའི་.ས༔ རྡོ་རྗེའི་ལྕེ་ཡིས་འདི་བ
archive/VE001/UT001_0017.xml,isolated_dot,་.་,ྡོ་རྗེའི་ཕྱག་གཡས་པའི་མཐིལ་.་བབས་པ་སངས་རྒྱས་ཀྱི་འདས་རྗ
archive/VE001/UT001_0017.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE001/UT001_0017.xml,short_head,ཿ,"<hi rend=""head"">ཿ</hi>"
archive/VE001/UT001_0017.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,རབ་རྡོ་རྗེའི་ཚིག་གསུམ་གནད་.་བརྡེག་པ་བཞུགས༔ </hi> <lb/
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་</hi>ཀུན་ཀྱང་ཆོས་{འི་ཞིང་.་ཤར༔ ཤར་བ་དེ་ཉིད་རང་གི་<hi
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"གསུམ་<hi rend=""small"">གནད་.་བརྡེག་པའི་</hi>མན་ངག་འདི་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ན་པ་ནི་</hi>སྙིང་གི་དཀྱིལ་.་སྦོས༔ ཨ༔ <hi rend=""small"""
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"<hi rend=""small"">སྐྱེ་མེད་.་ལ་བཟླ་བའོ༔ </hi>ཨྠིྀ༔ རིག"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"</hi>ཨྠིྀ༔ རིག་པ་,ི་བརྟོལ་.་བསྟན་པའི་མན་ངག་ནི༔ ངོ་རང་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"mall"">རིག་པ་ཉིད་རིག་པ་ཉིད་.་རང་ངོ་རྣམ་དག་ཏུ་བསྟན་པ་ཞེ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"end=""small"">ཐམས་ཅད་རང་སྣང་.་མ་གྲོལ་བ་གཅིག་ཀྱང་མེ.</hi"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"པ་<hi rend=""small"">རང་ཐོག་.་རང་གྲོལ་བའི་མན་ངག་གཅིག་རོ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"་མི་སྐད་མི་མ,ན་པའི་ཡུལ་གང་.་ཕྲད་ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ན་པའི་ཡུལ་གང་.་ཕྲད་ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ་སྡང་.་ཤེས་པས
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ་སྡང་.་ཤེས་པས་གྲོལ-</hi>པའོ༔ མ་ཐ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"=""small"">ཕྲད་པའོ-རང་ངོ་རང་.་ཕྲད་པ་ངོ་བོ་བརྗོད་ལས་འདས་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"all"">ནི་རང་སྣང་ཡིན་པས་གཞན་.་མི་རྙེད་པའི་ཡེ་ཤེས་ཏེ་ཡེ་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"nd=""small"">རིག་པ་མངོན་སུམ་.་སྣང་བ་ལ་གཞན་མ་གྲུབ་པས་གླི"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"rend=""small"">རང་གི་རང་སྣང་.་ཤེས་པ་དཔེ་མེ་ལོང་ནང་.་བཞི"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,སྣང་.་ཤེས་པ་དཔེ་མེ་ལོང་ནང་.་བཞིན་མཐོང་བ་ལྟ་བུའ-</hi>པ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,</hi>བརྒྱལ་བ་སློང་བའི་དོན་.་གསང་བའི་ཞལ་ཆེམས་<hi rend=
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ྲོལ་བའི་</hi>ཚིག་གསུམ་གནད་.་བརྡེག་པ༔ ཕྱག་གཡས་པའི་མཐིལ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,བརྡེག་པ༔ ཕྱག་གཡས་པའི་མཐིལ་.་བཻཌཱུརྱ་མཐིང་ཁ་ཞུན་མས་རང་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ཟ་མ་ཏོག་སེན་གང་པ་ཅིག་སྣོད་.་བབས་པས༔འཇམ་དཔལ་བཤེས་གཉེན་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"བ་</hi>,གས་ཀྱི་དཀྱིལ་འཁོར་.་སྦ་བར་བྱའོ༔ འཆི་ཁ་མའི་ཞལ་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་, .ར་ཁྲོད་ཆེན་པོ་བསིལ་བ་ཚལ་.་བབས་པ༔ ཆུ་བོ་དན་ཏིག་མགོར་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་པའི་ལམ༔ སངས་རྒྱས་ཀྱི་ཞིང་.་སྐད་ཅིག་ལ་གྲོལ་བར་བྱེད་པའ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ར་ཤེས་པས་</hi>ཆོས་{འི་ཞིང་.་འཆར༔ ཤར་བ་དེ་ཉིད་<hi rend
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"i rend=""small"">རང་སྣང་ཉིད་.་གྲོལ་</hi>རང་གི་ཐོག་དེར་ག"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ག་ཏུ་བསྟན་པ་རིག་པ་,ི་གཏོར་.་བསྟན་པ་འི་གདམས་ངག་ནི། </h"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ངག་ནི། </hi>སྙིང་གི་དཀྱིལ་.་<hi rend=""small"">ཤིན་ཏུ་ད"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,""">ནམ་མཁའ་ལ་རིག་པ་མངོན་སུམ་.་སྣང་ཇི་ལྟར་སྣང་ན་ལུ་གུ་རྒ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་ཇི་ལྟར་སྣང་ན་ལུ་གུ་རྒྱུད་.་སྣང་བའོ་</hi>དང་༔ གསལ་བ་ད
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་མཁའ་ལ་ཧར་པོར་ལྟ་གཡས་གཡོན་.་མི་ལྟའོ་</hi>དང་༔ འདབ་ཆགས
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་གྱིས་མནན་ཏེ་ད0ང་པའི་སྟེང་.་ལྐོག་མ་བཞག་ལ་ལྟ-</hi>དང་༔
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ll"">.ེ་ཡང་དབེན་པར་གན་རྐྱལ་.་ཉལ་ཏེ་ཡན་ལག་བཞི་ཀ་ཐར་རྩེ་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་ཐར་རྩེ་བརྒྱངས་ལ་མིག་སྟེང་.་ལྟའོ༔ </hi>བར་སྣང་.་ཡིད་བ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་སྟེང་.་ལྟའོ༔ </hi>བར་སྣང་.་ཡིད་བཟུང་བ་དང་༔ རྒྱ་མ.ད་ཀ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ོ༔ ཁ་སྣའི་དབུགས་ཡིད་ཙམ་ནང་.་འཐེན་<hi rend=""small"">.བུ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,སྣང་བ་ཐམས་ཅད་རིམ་གྱིས་འོད་.་འཆར་རོ༔ .ེ་ཉིད་རིག་པ་ཡིན་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་ཀྱི་དབྱིངས་དེ་ཉིད་ཀྱི་ནང་.་རང་གི་རིག་པའི་ངོ་བོ་དེ་འོ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"rend=""small"">འ.ག་སྟངས་གོང་.་བསྟན་པ་ལས་མ་ཞིག་པར་གནས་པའ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"<hi rend=""small"">གཡས་གཡོན་.་མི་འཁྲུལལ་བར་ལུ་གུ་རྒྱུད་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་དེ་ཡང་བརྟགས་ན་དངོས་པོ་གང་.་འང་མ་གྲུབ་པར་འ.ག་པས་ཆོས་{
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ི་ཆ་ལས་འོ.་ལྔ་རིག་པའི་ཡུལ་.་ཤར་བས་ངམ་གྲོག་དང་གཡང་ས་འག
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,གགས་ཏེ་སྣང་སྲིད་གཞལ་ཡས་ཁང་.་ཤར་བས་ལྷའི་དཀྱིལ་འཁོར་སྒོ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ོ་བོ་ལུ་གུ་རྒྱུད་ཅེར་མཐོང་.་མཐོང་བས་རྐྱེན་གཞན་ལ་རག་མ་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་.༔ ཤྲཱི་སིང་ཧའི་ཕྱག་མཐིལ་.་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་གི་ནང
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,རིན་པོ་ཆེའི་ཟ་མ་ཏོག་གི་ནང་.་བཻཌཱུརྱ་མཐིང་ཁ་ཞུན་མས་རང་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ཌཱུརྱ་མཐིང་ཁ་ཞུན་མས་རང་ནན་.་བྲིས་པ་གཅིག་.ར་ཁྲོད་ཆེན་པ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ད་ཆེན་པོ་སོ་ས་གླིང་དེ་ཉིད་.་བབས་སོ༔ .ེ་ཉིད་བབས་པ་ཙམ་ག
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ིས་སྐྱེ་མེད་སྟོང་པའི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར་བྱེད་པའི་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,བ་པ་དེ་ལ་གལ་མདོའི་གཅན་ཕྲང་.་གཟེར་གདབ་པ་ན-</hi>རིག་པའི
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་ནས་ཐ་མ་སྣོད་བཅུད་རང་གྲོལ་.་ཤེས་པའོ༔ བ.ན་ནི་འཁོར་འདས་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"གྱིས་ཡུལ་སེམས་གཉིས་ཀྱི་བར་.་<hi rend=""small"">སྒྲོན་མ་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ྐྱོན་དང་བྲལ་བས་མིག་གི་ཡུལ་.་འོད་དང་ཐིག་ལེ་.་མ་འཆར་རོ༔
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ིག་གི་ཡུལ་.་འོད་དང་ཐིག་ལེ་.་མ་འཆར་རོ༔མི་འདོད་ཀྱང་{་སྣ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"གཟེར་བློ་དངོས་གཉིས་ཀྱི་བར་.་<hi rend=""small"">རིག་པའི་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ས་གཟེར་རྟག་ཆད་གཉིས་ཀྱི་བར་.་<hi rend=""small"">རང་བྱུང་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"མས་འཆར་ཏེ་བཟང་ངན་གཉིས་མེད་.་བྱན་ཚུད་པའོ་ </hi>,ོབ་ཅིག"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"small"">་འཁོར་འདས་གཉིས་མེད་.་འདྲེས་པས་རྐྱེན་གཞན་ལ་རག་མ"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,i>ལྟ་བུའོ༔ སྣང་བ་ཅེར་གྲོལ་.་ཤེས་དྲན་བསམ་ལ་བྱན་ཚུད་པ་ན
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ན་གྱིས་རྐྱེན་ཉིད་སྐྱེ་མེད་.་གྲོལ་པར་ཐག་ཆོད་འགྱུ་བྱེད་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ཡེ་དག་གི་དགོངས་པ་བཞི་མངོན་.་ཤེས་པ་ནི་<hi rend=""small"""
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ས་བྲལ་གྱི་ཡེ་ཤེས་རང་རྐྱེན་.་ཤར་བས་ཡིན་མིན་གྱི་རྩིས་ལས
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ོགས་མེད་ཀྱི་ཤེས་པ་ཡུལ་མེད་.་ཤར་བར་ཐག་ཆོད་དྲན་རྟོག་གི་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་ཞེས་པ་ལྟར་དངོས་པོ་རང་ཐོག་.་གྲོལ་བ་ཟང་ཐལ་ལོ་</hi>ཕྲད་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"ཏབ་པས་ཡུལ་རྐྱེན་མཉམ་པ་ཉིད་.་ཤེས་པ་ནི་<hi rend=""small"""
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"small"">བྱིང་རྒོད་གཉིས་མེད་.་འདྲེས་པས་སྣང་སྲིད་འདི་དག་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ཀྱི་ལོངས་ལ་.ར་ཁྲོད་བྷ་སིང་.་སོང་བྱ་བ་བྱུང་ངོ་</hi>.ེ་
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ོ་བརྒྱལ་བ་ལས་བསླང་བའི་དོན་.་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་སེན་ག
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ོག་སེན་གང་པ་གཅིག་ཕྱག་མཐིལ་.་བབས་སོ༔ .ེ་ཉིད་བབས་པ་ཙམ་ག
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"l"">,ིག་ལེ་</hi>ཉག་གཅིག་ངང་.་གཞག་པར་བྱའོ༔ <hi rend=""sm"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,དགོངས་པ་</hi>དང་མཉམ་པ་ཉིད་.་གྲགས༔ གང་ཞིག་བཟུང་བས་མ་ཟི
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"རང་གྲོལ་བ་གཟུ་བོའི་བློ་ཅན་.་ལྷ་ཁང་.་ཕྱིན་པ་<hi rend="""
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"བ་གཟུ་བོའི་བློ་ཅན་.་ལྷ་ཁང་.་ཕྱིན་པ་<hi rend=""small"">ས"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"all"">སྣང་བ</hi>སྣ་ཚོགས་ལམ་.་ཁྱེར་བའི་རྐང་༔ དྲན་པ་<hi "
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,"hi rend=""small"">.ེ་ཉིད་ངང་.་</hi>དག་པའི་ཁྲུས་སོ༔ སྣང་"
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་མི་ཏྲའི་ཕྱག་གཡས་པའི་མཐིལ་.་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་སེན་ག
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,་པས་བཻཌཱུརྱ་མཐིང་ཀས་རང་ནང་.་རིན་པོ་ཆེ་ལྔའི་ཤོག་བུ་ལ་བ
archive/VE001/UT001_0018.xml,tsheg_dot_tsheg,་.་,ཏོ༔ .ར་ཁྲོད་ཆེན་པོ་བྷ་སེང་.་སྣང་བར་བྱས་པ༔ ཡེ་ཤེས་མདོའ
archive/VE001/UT001_0018.xml,comma_o,",ོ","mall"">རིག་པ་ཉིད་ཀྱི་</hi>,ོག་ཏུ་གྲོལ༔ .ེ་དོན་བདེ་གཤེ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","་ངོ་ཟིན་པ་</hi>བཟུང་བའོ༔ ,ོག་མ་ཀ་དག་བབས་ཀྱི་<hi rend"
archive/VE001/UT001_0018.xml,comma_o,",ོ","གཉིས་བསྲེ་བའི་གདམས་ངག་གི་,ོད་པ་ལ་དོར་བ་བསྟན་</hi>གསལ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","་བྱན་ཚུད་པ་ཞེས་བྱའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">བ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","ང་ཉིད་ལ་བྱན་ཚུད་པའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">ཡ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","་མེད་.་བྱན་ཚུད་པའོ་ </hi>,ོབ་ཅིག༔ <hi rend=""small"">ཆ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","ྲོལ་བྲལ་བྱན་ཚུད་པའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">བ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","་པ་</hi>གོམས་པར་གྱིས་ཤིག,,ོད་པ་ཐམས་ཅད་ལ་རྩལ་.ོང་བར་འ"
archive/VE001/UT001_0018.xml,comma_o,",ོ","ག་གྲོལ་བའོ༔ ཨྠིྀ༔ ༔སྣང་བ་,ོད་ཅིང་བསྒྱུར་ནུས་པ་ཆང་དང་"
archive/VE001/UT001_0018.xml,comma_o,",ོ","ོག་</hi>ལྟ་བུའོ༔ ལྟ་སྒོམ་,ོད་པའི་སྲོོག་ཤིང་ཡིན༔ རེངས"
archive/VE001/UT001_0018.xml,comma_o,",ོ","ོན་མེ་དང་འདྲ་བ་རྫོགས་སོ༔ ,ོད་པ་རང་བཞག༔ སྒོམ་པ་རང་བཞག"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","mall"">རིག་པ་ཉིད་ཀྱི་</hi>,ོག་ཏུ་གྲོལ༔ .ེ་དོན་བདེ་གཤེ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","ཀུན་གྱི་<hi rend=""small"">,གས་གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","ཟླ་བའོ༔ </hi>ཨྠིྀ༔ རིག་པ་,ི་བརྟོལ་.་བསྟན་པའི་མན་ངག་ན"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","rend=""small"">.ེས་ན་རིགས་མ,ན་གྱིས་རིགས་མ,ན་གྲོལ་ཏེ་གཉ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","ེས་ན་རིགས་མ,ན་གྱིས་རིགས་མ,ན་གྲོལ་ཏེ་གཉེན་པོ་གཞན་མེད་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","l"">པ་ནི་དཔེར་ན་སྐད་རིགས་མ,ན་པའི་མི་སྐད་མི་མ,ན་པའི་ཡུ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","་རིགས་མ,ན་པའི་མི་སྐད་མི་མ,ན་པའི་ཡུལ་གང་.་ཕྲད་ཀྱང་རང་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","ས་པའི་ཡེ་ཤེས་དཔེར་ན་ཡིད་མ,ན་པའི་ཕོ་མོ་དབེན་པར་ཕྲད་པ་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","ཉིད་ཀྱིས་གྲོལ་བའི་ཡེ་ཤེས་,ི་མ.ད་གཅིག་བཅད་པས་དོ་ཐག་བར"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","""small"">གཞན་ལ་གསང་བ་</hi>,གས་ཀྱི་དཀྱིལ་འཁོར་.་སྦ་བར་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","all"">སངས་རྒྱས་ཐམས་ཅད་ཀྱི་,གས་གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","ས་རྣམ་དག་ཏུ་བསྟན་པ་རིག་པ་,ི་གཏོར་.་བསྟན་པ་འི་གདམས་ངག"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","་ངོ་ཟིན་པ་</hi>བཟུང་བའོ༔ ,ོག་མ་ཀ་དག་བབས་ཀྱི་<hi rend"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","""small"">འཁྲུལ་མ་མྱོང་བའི་,ི་གཞི་</hi>ཡུལ་དང་༔ འཁྲུལ་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","་ཡིད་ཙམ་གྱེན་ལ་ལྟའོ་</hi>,ི་རྒྱ་རླབས་ཀྱིས་གཅོད་པ་དང་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","ྒྲིབ་གཡོགས་དང་བྲལ་བ་དང་༔ ,ིག་ལེ་སྤྲོ་བསྡུ་དང་བྲལ་བ་<"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","mall"">བུདྡྷའི་དགོངས་པ་ནི་,གས་ལས་འདས་པ་མ་རིག་པའི་མིག་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","གཉིས་བསྲེ་བའི་གདམས་ངག་གི་,ོད་པ་ལ་དོར་བ་བསྟན་</hi>གསལ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","་བྱན་ཚུད་པ་ཞེས་བྱའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">བ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","ང་ཉིད་ལ་བྱན་ཚུད་པའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">ཡ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","་མེད་.་བྱན་ཚུད་པའོ་ </hi>,ོབ་ཅིག༔ <hi rend=""small"">ཆ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","ྲོལ་བྲལ་བྱན་ཚུད་པའོ་</hi>,ོབ་ཅིག༔ <hi rend=""small"">བ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ན","་རྟགས་རྙེད་པའོ་</hi>ཡིད་མ,ན་པའི་ཕོ་མོ་ཕྲད་པ་<hi rend"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","all"">ི་སངས་རྒྱས་ཀྱི་</hi>,གས་ཀྱི་དགོངས་ཤར་བ༔ བློ་ཡི་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ི","མཐའ་བྲལ་<hi rend=""small"">,ིག་ལེ་</hi>ཉག་གཅིག་ངང་.་གཞ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","་པ་</hi>གོམས་པར་གྱིས་ཤིག,,ོད་པ་ཐམས་ཅད་ལ་རྩལ་.ོང་བར་འ"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","ག་གྲོལ་བའོ༔ ཨྠིྀ༔ ༔སྣང་བ་,ོད་ཅིང་བསྒྱུར་ནུས་པ་ཆང་དང་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","ོག་</hi>ལྟ་བུའོ༔ ལྟ་སྒོམ་,ོད་པའི་སྲོོག་ཤིང་ཡིན༔ རེངས"
archive/VE001/UT001_0018.xml,comma_tibetan,",ར","""small"">་སེམས་</hi>རྒོད་འ,ར་སྲབ་འཇུག་པའི་མན་ངག༔ རྣོ་"
